lz: 452.30523072627886449 Vol: 68551110.616853997111 PE: -28411324.5200193  Pxx: -0.000120855157622838 Pyy: 6.48493549884097e-06 Pzz: 6.97520544143728 
lz: 452.73764490479391043 Vol: 68551268.772959038615 PE: -28410369.6949011  Pxx: -1.69385020825922e-05 Pyy: 5.18839208312044e-05 Pzz: 6.9714899490795 
lz: 453.17005908330787634 Vol: 68550026.962335497141 PE: -28409695.5660642  Pxx: -4.83496194324561e-05 Pyy: 8.59150219858621e-05 Pzz: 6.94735415778971 
lz: 453.60247326182286542 Vol: 68549818.514202132821 PE: -28409041.7812511  Pxx: 5.96142160908566e-05 Pyy: -5.62347739910988e-05 Pzz: 6.92515473698819 
lz: 454.03488744033688818 Vol: 68551141.835560888052 PE: -28408395.2614402  Pxx: -4.71718830490595e-06 Pyy: 0.000158439184686668 Pzz: 6.90457023025417 
lz: 454.46730161885187727 Vol: 68551746.720507279038 PE: -28407567.1701959  Pxx: 8.0124326234693e-05 Pyy: -8.61558218767794e-05 Pzz: 6.90146280969122 
lz: 454.89971579736686635 Vol: 68551798.448655515909 PE: -28406519.9196438  Pxx: 5.21113110936563e-05 Pyy: -5.32770794733197e-05 Pzz: 6.90956662665674 
lz: 455.33212997588088911 Vol: 68556139.559063792229 PE: -28405406.3447032  Pxx: 2.92177033953102e-05 Pyy: 2.56349747988705e-05 Pzz: 6.9119238144032 
lz: 455.76454415439587819 Vol: 68554832.853252604604 PE: -28404495.6860201  Pxx: -8.93735119473041e-05 Pyy: -1.79898588742e-05 Pzz: 6.89722626469314 
lz: 456.19695833290990095 Vol: 68556691.289225533605 PE: -28403677.9846238  Pxx: 5.45948062540928e-05 Pyy: 2.0703957181584e-05 Pzz: 6.88501620659205 
lz: 456.62937251142489004 Vol: 68557047.626313075423 PE: -28402829.1350468  Pxx: -5.02338728928638e-05 Pyy: -0.000126197054200803 Pzz: 6.88497871057793 
lz: 457.06178668993987912 Vol: 68556252.087263196707 PE: -28402117.242213  Pxx: 4.79954284475699e-05 Pyy: -1.77425074092372e-05 Pzz: 6.87133712207965 
lz: 457.49420086845390188 Vol: 68560885.22572940588 PE: -28401084.5317786  Pxx: -3.53493933738525e-05 Pyy: -3.7647152069638e-05 Pzz: 6.87587383535744 
lz: 457.92661504696889097 Vol: 68559207.087124183774 PE: -28400076.8807696  Pxx: 1.02973313566561e-05 Pyy: -3.41135875256462e-06 Pzz: 6.86887781365379 
lz: 458.35902922548388005 Vol: 68562178.313380181789 PE: -28399227.03947  Pxx: 0.000103356693997369 Pyy: 3.27963598710062e-05 Pzz: 6.8592903905787 
lz: 458.79144340399790281 Vol: 68562337.453613296151 PE: -28398493.8840001  Pxx: 7.81667111172036e-05 Pyy: 5.27155433796385e-05 Pzz: 6.84945751341388 
lz: 459.2238575825128919 Vol: 68561511.997936710715 PE: -28397599.7821188  Pxx: -0.000113803230001965 Pyy: -7.03163018716481e-05 Pzz: 6.84318667444017 
lz: 459.6562717610268578 Vol: 68562824.955370604992 PE: -28396853.8226994  Pxx: 8.41965555531795e-05 Pyy: 4.96674434936386e-05 Pzz: 6.83303846737161 
